DATAFLOW,FREQ,INDICATOR,GEO_PICT,SEX,AGE,URBANIZATION,INCOME,EDUCATION,OCCUPATION,COMPOSITE_BREAKDOWN,DISABILITY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,REPORTING_TYPE,NATURE,DATA_SOURCE,OBS_STATUS,OBS_COMMENT
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2014,19.196,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2015,18.775,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2016,62.079,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2017,60.863,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2018,69.02,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2019,204.088,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2020,201.462,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2021,232.036,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2022,249.684,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2000,55.26,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2001,54.14,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2002,52.82,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2003,51.46,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2004,49.91,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2005,49.7,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2006,48.93,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2007,47.42,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2008,46.69,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2009,45.79,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2010,45.07,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2011,43.61,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2012,43.82,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2013,41.83,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2014,45.89,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2015,48.64,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2016,48.7,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2017,48.98,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2018,48.64,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2019,48.36,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2020,49.03,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2021,49.13,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,EG_FEC_RNEW,SB,_T,_T,_T,_T,_T,_T,_Z,_T,2022,50.08,PERCENT,G,E,"Energy Balances, UN Statistics Division (2024)",,
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2005,0,N,G,C,United Nations Office for Disaster Risk Reduction (2022),,Obs_Value = 0;  Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2006,60,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2007,12,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2008,804,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2009,12692,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2010,6644,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2011,344,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2012,37085,N,G,C,United Nations Office for Disaster Risk Reduction (2022),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2013,0,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2014,0,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2015,0,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2016,633584,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2017,0,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2018,155726,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2019,78045,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2020,235921,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2021,78030,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,FJ,_T,_T,_T,_T,_T,_T,_Z,_T,2022,1787,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,TO,_T,_T,_T,_T,_T,_T,_Z,_T,2005,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,TO,_T,_T,_T,_T,_T,_T,_Z,_T,2011,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,TO,_T,_T,_T,_T,_T,_T,_Z,_T,2013,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,TO,_T,_T,_T,_T,_T,_T,_Z,_T,2014,0.04,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
